web-scraper-order,web-scraper-start-url,NewsTiles,NewsTiles-href,Tile-Title,Tile-Date,Tile-Text
1715677572-12,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2023-01-01&dateTo=2023-09-30&fullText=Einbruch&page=1&orderBy=relevance,"Wallisellen: Schmuck und Uhren gestohlen
                                    
                                    
                                    
                                        Medienmitteilung
                                        08.09.2023
                                    
                                    
                                    
                                    
                                    
                                        Bei einem Einbruchsdiebstahl in der Nacht auf Freitag (8.9.2023) in Wallisellen haben Einbrecher...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2023/09/230908_ebd_wallisellen.html,Wallisellen: Schmuck und Uhren gestohlen,"Medienmitteilung
            08.09.2023","In den frühen Nachtstunden wuchteten Einbrecher ein Fenster einer Parterrewohnung auf und stiegen ein. Während sie die Wohnung nach Wertsachen durchsuchten, wurden sie von den Anwesenden Bewohnern überrascht und flüchteten. Die Einbrecher stahlen Schmuck und Uhren im Wert von mehreren zehntausend Franken."
1715677574-13,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2023-01-01&dateTo=2023-09-30&fullText=Einbruch&page=1&orderBy=relevance,"Feldbach: Mann nach Diebstahl aus Fahrzeug verhaftet
                                    
                                    
                                    
                                        Medienmitteilung
                                        15.09.2023
                                    
                                    
                                    
                                    
                                    
                                        Am Donnerstagabend (14.9.2023) hat die Kantonspolizei Zürich in Feldbach (Gemeinde Hombrechtikon...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2023/09/230915_feldbach.html,Feldbach: Mann nach Diebstahl aus Fahrzeug verhaftet,"Medienmitteilung
            15.09.2023","Beim Strandbad Zürichsee überraschte ein Fahrzeughalter einen Dieb, der gerade dabei war, dessen unverschlossenes Auto zu durchsuchen. Zusammen mit dem Bademeister folgte er dem flüchtenden Mann und alarmierte von unterwegs die Kantonspolizei."
1715677577-14,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2023-01-01&dateTo=2023-09-30&fullText=Einbruch&page=1&orderBy=relevance,"Hedingen: Mutmassliches Einbrecherduo verhaftet
                                    
                                    
                                    
                                        Medienmitteilung
                                        10.01.2023
                                    
                                    
                                    
                                    
                                    
                                        In der Nacht auf Montag (9.1.2023) hat die Kantonspolizei Zürich in Hedingen zwei mutmassliche...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2023/01/230110f_hedingen.html,Hedingen: Mutmassliches Einbrecherduo verhaftet,"Medienmitteilung
            10.01.2023","Kurz vor 5 Uhr meldete ein Bewohner aus Hedingen der Einsatzzentrale der Kantonspolizei Zürich, dass fremde Personen in seiner Liegenschaft gewesen seien. Die Kantonspolizei Zürich veranlasste in der Region umgehend eine Fahndung nach verdächtigen Personen. Nach kurzer Zeit stiessen die Polizisten in Hedingen auf zwei Algerier, die sich zu verstecken versuchten."
1715677658-1,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2023-10-01&dateTo=2023-12-31&fullText=Einbruch&page=1&orderBy=relevance,"Zürich HB: Mutmassliche Taschendiebe verhaftet
                                    
                                    
                                    
                                        Medienmitteilung
                                        01.11.2023
                                    
                                    
                                    
                                    
                                    
                                        Die Kantonspolizei Zürich hat in den vergangenen Tagen (29./30.10.) mehrere Männer verhaftet, die...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2023/11/231101x_zuerichhb_verhaftungen.html,Zürich HB: Mutmassliche Taschendiebe verhaftet,"Medienmitteilung
            01.11.2023","Während der Patrouillentätigkeit im Hauptbahnhof Zürich fielen den Polizisten am Sonntag und am Montag diverse Männer auf, die sich verdächtig verhielten. Nachdem ihnen die Funktionäre unauffällig folgten, konnte beobachtet werden, wie zwei Männer in einen Zug stiegen und nach Absprache einer von ihnen versuchte einer Frau das Portemonnaie aus der Handtasche zu entwenden. Zwei weitere Männer konnten beobachtet werden, wie sie versuchten einer Passantin eine Halskette zu entreissen. Ebenso kontrollierten die Polizisten einen Mann, welcher wegen eines in der Stadt Zürich verübten Einbruchdiebstahls polizeilich gesucht wurde."
1715677660-2,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2023-10-01&dateTo=2023-12-31&fullText=Einbruch&page=1&orderBy=relevance,"Winterthur: Mutmassliche Einbrecher verhaftet
                                    
                                    
                                    
                                        Medienmitteilung
                                        30.10.2023
                                    
                                    
                                    
                                    
                                    
                                        Die Kantonspolizei Zürich hat am Montagmorgen (30.10.2023) in einer Wohnung in Winterthur zwei...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2023/10/231030x_winterthur_verhaftung.html,Winterthur: Mutmassliche Einbrecher verhaftet,"Medienmitteilung
            30.10.2023","Aufgrund von Ermittlungen klingelten Fahnder gegen 7.30 Uhr bei der Wohnung. Obwohl sich hörbar Personen in der Wohnung befanden, wurde die Türe erst verzögert geöffnet. Aufgrund der Situation musste davon ausgegangen werden, dass sich möglicherweise weitere Personen in der Wohnung aufhalten, worauf diese nach Rücksprache mit dem zuständigen Staatsanwalt durchsucht wurde. Schliesslich konnten in der Wohnung zwei Männer im Alter von 30 und 40 Jahren angetroffen werden, die sich in einem Schrank versteckten. Die beiden Männer wurden festgenommen. Die 25-jährige Wohnungsmieterin sowie eine weitere anwesende 43-jährige Frau wurden ebenfalls festgenommen. In der Wohnung konnte zudem Einbruchswerkzeug sichergestellt werden. 
 
 Die beiden Kosovaren, welche sich illegal in der Schweiz aufhalten und mutmasslich Einbruchsdiebstähle begingen sowie die in der Schweiz wohnhaften Kosovarinnen, welche wegen des Verdachts der Begehung von Einbruchdiebstählen verhaftet wurden, werden der zuständigen Staatsanwaltschaft zugeführt."
1715677662-3,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2023-10-01&dateTo=2023-12-31&fullText=Einbruch&page=1&orderBy=relevance,"Niederhasli: Einbrecher nach Flucht verhaftet
                                    
                                    
                                    
                                        Medienmitteilung
                                        08.10.2023
                                    
                                    
                                    
                                    
                                    
                                        Die Kantonspolizei Zürich hat mit Hilfe von Anwohnern am frühen Sonntagmorgen (8.10.2023) in Niederhasli...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2023/10/231008m_niederhasli_ebd.html,Niederhasli: Einbrecher nach Flucht verhaftet,"Medienmitteilung
            08.10.2023","Kurz vor 5 Uhr ging bei der Einsatzzentrale der Kantonspolizei Zürich die Meldung ein, dass in ein Geschäft eingebrochen werde. Der Einbrecher wurde beim Verlassen der Liegenschaft von Anwohnern überrascht und ergriff die Flucht. Die kurz darauf eintreffende Patrouille der Kantonspolizei konnte den Mann gemeinsam mit zwei Anwohnern stellen und verhaften. Bei der Überprüfung des Festgenommenen stellte die Polizei mehrere tausend Franken aus dem soeben erfolgen Einbruchdiebstahl sicher. Der 21-jährige Schweizer wurde nach den polizeilichen Befragungen der Staatsanwaltschaft zugeführt."
1715677664-4,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2023-10-01&dateTo=2023-12-31&fullText=Einbruch&page=1&orderBy=relevance,"Zürich / Basel: Gestohlene Kunstwerke sichergestellt
                                    
                                    
                                    
                                        Medienmitteilung
                                        20.11.2023
                                    
                                    
                                    
                                    
                                    
                                        Die Kantonspolizei Zürich hat am Dienstag (26.9.2023) im Kanton Basel-Land zwei Personen...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2023/11/231120k_basel_kunst.html,Zürich / Basel: Gestohlene Kunstwerke sichergestellt,"Medienmitteilung
            20.11.2023","Die Kantonspolizei Zürich hatte Ende August Hinweise erhalten, wonach in einem Auktionshaus mutmasslich gestohlene Bilder zum Verkauf abgegeben worden sind. Die Ermittlungen ergaben, dass die Bilder 2019 bei einem Einbruchdiebstahl im Kanton Bern entwendet worden waren. Die intensiven Ermittlungen führten zu zwei Personen mit Wohnsitz im Kanton Basel-Landschaft. In Zusammenarbeit mit der Staatsanwaltschaft Zürich-Sihl sind die zwei Männer an ihren Wohnorten verhaftet worden. Bei den anschliessenden Hausdurchsuchungen ist umfangreiches Diebesgut im Gesamtwert von mehreren hunderttausend Franken sichergestellt worden."
1715677666-5,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2023-10-01&dateTo=2023-12-31&fullText=Einbruch&page=1&orderBy=relevance,"Niederhasli: Zwei Männer nach Diebstahl aus Fahrzeug verhaftet 
                                    
                                    
                                    
                                        Medienmitteilung
                                        14.11.2023
                                    
                                    
                                    
                                    
                                    
                                        In der Nacht von Sonntag (12.11.2023) verhaftete die Kantonspolizei Zürich zwei mutmassliche...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2023/11/231114_fahrzeugeinbruch_niederhasli.html,Niederhasli: Zwei Männer nach Diebstahl aus Fahrzeug verhaftet,"Medienmitteilung
            14.11.2023","Gegen 1 Uhr meldete ein aufmerksamer Anwohner zwei verdächtige Personen, welche im Quartier herumstreiften. Die sofort ausgerückte Patrouille konnten in einer privaten Garage zwei Einbrecher antreffen und verhaften. Ein 26-jähriger Marokkaner und ein 27-jähriger Tunesier waren in die Garage eingedrungen und hatten aus einem verschlossenen Fahrzeug ein Portemonnaie mit Münzgeld entwendet. Das Deliktsgut konnte bei einem der Verhafteten sichergestellt werden. Beide Männer wurden der Staatsanwaltschaft zugeführt."
1715677669-6,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2023-10-01&dateTo=2023-12-31&fullText=Einbruch&page=1&orderBy=relevance,"Bei Verdacht Telefon 117 - Gemeinsam gegen Einbruch
                                    
                                    
                                    
                                        Medienmitteilung
                                        30.10.2023
                                    
                                    
                                    
                                    
                                    
                                        Einbrüche verhindern - dies ist das Ziel der heute gestarteten Aktion zur Bekämpfung der...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2023/10/231030x_verdacht_ruf_an_gemeinsam_gegen_einbruch.html,Bei Verdacht Telefon 117 - Gemeinsam gegen Einbruch,"Medienmitteilung
            30.10.2023","Mit Beginn der Winterzeit nimmt die Zahl der Einbrüche tendenziell zu. Einbrecher nutzen sowohl die düstereren Tage, als auch die früh einsetzende Dämmerung und dringen spontan in Einfamilienhäuser, Wohnungen oder Kellerräumlichkeiten von Mehrfamilienhäusern sowie in Gewerbeliegenschaften ein."
1715677671-7,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2023-10-01&dateTo=2023-12-31&fullText=Einbruch&page=1&orderBy=relevance,"Bei Verdacht 117 – Gemeinsam gegen Einbruch
                                    
                                    
                                    
                                        Mitteilung
                                        06.12.2023",https://www.zh.ch/de/news-uebersicht/mitteilungen/2023/sicherheit-justiz/kantonspolizei/blog_fachfrage_gemeinsam_gegen_einbruch.html,Bei Verdacht 117 – Gemeinsam gegen Einbruch,"Mitteilung
            06.12.2023","Mit Beginn der Winterzeit steigt die Zahl der Einbrüche tendenziell an. Einbrecherinnen und Einbrecher nutzen die dunkleren Tage sowie die früh einsetzende Dämmerung, um unbemerkt in Einfamilienhäuser, Wohnungen, Kellerräume oder Gewerbeliegenschaften einzudringen."
1715677673-8,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2023-10-01&dateTo=2023-12-31&fullText=Einbruch&page=1&orderBy=relevance,"Zürich-Oerlikon: Vier mutmassliche Einbrecher verhaftet
                                    
                                    
                                    
                                        Medienmitteilung
                                        01.12.2023
                                    
                                    
                                    
                                    
                                    
                                        Die Kantonspolizei Zürich hat am Mittwochabend (29.11.2023) in Zürich-Oerlikon vier Männer...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2023/11/231201_zuerichoerlikon_verhaftung_einbrecher.html,Zürich-Oerlikon: Vier mutmassliche Einbrecher verhaftet,"Medienmitteilung
            01.12.2023","Kurz nach dem Mittag meldete sich eine Bewohnerin eines Einfamilienhauses in Brüttisellen bei der Einsatzzentrale der Kantonspolizei Zürich und teilte mit, dass bei ihr eingebrochen worden sei. Die Täterschaft habe Bargeld und Wertsachen in der Höhe von mehreren zehntausend Franken erbeutet."
1715677675-9,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2023-10-01&dateTo=2023-12-31&fullText=Einbruch&page=1&orderBy=relevance,"Bezirke Bülach, Pfäffikon und Winterthur: Vier Männer verhaftet
                                    
                                    
                                    
                                        Medienmitteilung
                                        18.12.2023
                                    
                                    
                                    
                                    
                                    
                                        Die Kantonspolizei Zürich hat am Montagmorgen (18.12.2023) in Embrach, Kemptthal und Winterthur...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2023/12/231218_bezirke_verhaftungen.html,"Bezirke Bülach, Pfäffikon und Winterthur: Vier Männer verhaftet","Medienmitteilung
            18.12.2023","Im Rahmen einer Kontrolle zur Bekämpfung der Einbruchskriminalität haben Polizistinnen und Polizisten Personen in der Nähe von Bahnhöfen überprüft. Vier Männer, welche mutmassliches Deliktsgut wie ein E-Bike, ein E-Trottinett, eine Damen-Sonnenbrille, Bargeld in Noten sowie unübliche Mengen an Münzgeld mit sich führten, wurden festgenommen."
1715677677-10,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2023-10-01&dateTo=2023-12-31&fullText=Einbruch&page=1&orderBy=relevance,"Winterthur: Mann bei Kontrolle verhaftet
                                    
                                    
                                    
                                        Medienmitteilung
                                        28.11.2023
                                    
                                    
                                    
                                    
                                    
                                        Im Rahmen einer gezielten Kontrolle zur Bekämpfung der Einbruchskriminalität hat die Kantonspolizei Zürich...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2023/11/231128_winterthur_verhaftung.html,Winterthur: Mann bei Kontrolle verhaftet,"Medienmitteilung
            28.11.2023","Polizistinnen und Polizisten überprüften am Montagnachmittag in Winterthur-Wülflingen im Rahmen einer punktuellen Kontrolle diverse Fahrzeuge und deren Insassen. Bei der Kontrolle eines Automobilisten stellte sich heraus, dass dieser wegen Vermögensdelikten zur Verhaftung ausgeschrieben ist, worauf er festgenommen wurde."
1715677679-11,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2023-10-01&dateTo=2023-12-31&fullText=Einbruch&page=1&orderBy=relevance,"Pfungen: Drei Einbrecher kurz nach Tat verhaftet
                                    
                                    
                                    
                                        Medienmitteilung
                                        19.12.2023
                                    
                                    
                                    
                                    
                                    
                                        Die Kantonspolizei Zürich hat in der Nacht auf Dienstag (19.12.2023) in Zusammenarbeit mit dem...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2023/12/231219r_ebd_pfungen_verhaft.html,Pfungen: Drei Einbrecher kurz nach Tat verhaftet,"Medienmitteilung
            19.12.2023","Kurz nach 2 Uhr ging über den Notruf 117 in der Einsatzzentrale der Kantonspolizei Zürich die Meldung ein, dass ein Mann in Pfungen Einbrecher in seinem Hause überrascht habe. Nach einem kurzen Handgemenge mit dem Hausbewohner seien diese geflüchtet."
1715677681-12,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2023-10-01&dateTo=2023-12-31&fullText=Einbruch&page=1&orderBy=relevance,"Wallisellen: Diebe verhaftet
                                    
                                    
                                    
                                        Medienmitteilung
                                        13.12.2023
                                    
                                    
                                    
                                    
                                    
                                        Die Kantonspolizei Zürich hat am Montagnachmittag (11.12.2023) in einem Einkaufszentrum in...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2023/12/231213r_dieb_wallisellen.html,Wallisellen: Diebe verhaftet,"Medienmitteilung
            13.12.2023","Fahnder der Kantonspolizei Zürich beobachteten zwei verdächtige Männer, die sich in einem Restaurant im Glattzentrum verdächtig verhielten. Einer von ihnen griff einem älteren Gast unauffällig in dessen Jacke, welche über einen Stuhl hing. Darin suchte er nach Deliktsgut. Nachdem dieser Diebstahlsversuch erfolglos blieb, begingen Sie einen Ladendiebstahl in einem Lebensmittelgeschäft. Die Kantonspolizisten hielten die beiden Männer nach dem Verlassen des Geschäfts an und kontrollierten sie. Sie stellten in ihrer Kleidung versteckt mehrere Hundert Franken Bargeld fest. Das Geld mutmasslich deliktischer Herkunft stellten sie zuhanden der Untersuchungsbehörde sicher."
1715677684-13,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2023-10-01&dateTo=2023-12-31&fullText=Einbruch&page=1&orderBy=relevance,"Langnau am Albis: Einbrecher in flagranti verhaftet
                                    
                                    
                                    
                                        Medienmitteilung
                                        25.12.2023
                                    
                                    
                                    
                                    
                                    
                                        Die Kantonspolizei Zürich hat am Samstagabend (23.12.2023) in Langnau am Albis zwei Einbrecher in...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2023/12/231224_langnau_am_albis.html,Langnau am Albis: Einbrecher in flagranti verhaftet,"Medienmitteilung
            25.12.2023","Gegen 19 Uhr meldete der Bewohner einer Erdgeschosswohnung, welcher nicht zuhause war, dass er über seine Überwachungskamera sehe, dass gerade in seine Wohnung eingebrochen werde. Die umgehend ausgerückte Kantonspolizei konnte vor Ort einen 48-jährigen Serben und einen mutmasslichen 55-jährigen Kroaten in flagranti verhaften."
1715677686-14,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2023-10-01&dateTo=2023-12-31&fullText=Einbruch&page=1&orderBy=relevance,"Nänikon und Winterthur: Einbrecher verhaftet
                                    
                                    
                                    
                                        Medienmitteilung
                                        13.12.2023
                                    
                                    
                                    
                                    
                                    
                                        Die Kantonspolizei Zürich und die Stadtpolizei Uster haben am Mittwochmorgen (13.12.2023) in Winterthur...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2023/12/231213_einbrecher.html,Nänikon und Winterthur: Einbrecher verhaftet,"Medienmitteilung
            13.12.2023","Kurz nach 08.30 Uhr meldete ein Mann der Einsatzzentrale, dass er beim Bahnhof Nänikon soeben die beiden Männer erkannt habe, die in der Nacht in sein Haus eingebrochen waren. Während ein Verdächtiger von der Stadtpolizei Uster angehalten und verhaftet werden konnte, hatte sich der zweite Mann bereits in einen Zug Richtung Winterthur gesetzt. Aufgrund der sofort eingeleiteten Fahndung wurde er wenig später im Bahnhof Winterthur von der Kantonspolizei Zürich erkannt und ebenfalls festgenommen."
1715677688-15,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2023-10-01&dateTo=2023-12-31&fullText=Einbruch&page=1&orderBy=relevance,"Nänikon: Einbrecher verhaftet
                                    
                                    
                                    
                                        Medienmitteilung
                                        03.12.2023
                                    
                                    
                                    
                                    
                                    
                                        Die Kantonspolizei Zürich hat am Sonntagmorgen (3.12.2023) in Nänikon (Gemeinde Uster) drei...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2023/12/231203_naenikon.html,Nänikon: Einbrecher verhaftet,"Medienmitteilung
            03.12.2023","Am Sonntagmorgen gingen bei der Kantonspolizei mehreren Meldungen von versuchten und vollendeten Einbruchsdelikten ein. Umgehend nahm die Kantonspolizei die Fahndung nach der beschriebenen Täterschaft auf. Nach kurzer Zeit stellte sie beim Bahnhof Nänikon zwei verdächtige Personen fest. Einen 17-jährigen Marokkaner konnten  sie verhaften. Die zweite Person, ein ebenfalls 17-jähriger Marokkaner ergriff die Flucht; er wurde jedoch kurze Zeit später in flagranti bei einem Fahrzeugeinbruch an der Tüfwiesenstrasse verhaftet."
1715677775-1,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2022-01-01&dateTo=2022-10-31&fullText=Einbruch&page=1&orderBy=relevance,"Richterswil: Mutmassliche Einbrecher verhaftet
                                    
                                    
                                    
                                        Medienmitteilung
                                        30.09.2022
                                    
                                    
                                    
                                    
                                    
                                        Anlässlich einer Verkehrskontrolle in Richterswil hat die Kantonspolizei Zürich am Dienstagnachmittag...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2022/09/221029x_richterswil_einbrecher_verhaftet.html,Richterswil: Mutmassliche Einbrecher verhaftet,"Medienmitteilung
            30.09.2022","Gegen 16.20 Uhr hielten Polizisten einen Personenwagen mit vier Insassen an. Bei der Überprüfung der Personalien stellte sich heraus, dass ein Mitfahrer zur Fahndung ausgeschrieben war. Die zwei Männer sowie zwei Frau wurden daraufhin für weitere Abklärungen in den Polizeiposten Richterswil gebracht."
1715677777-2,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2022-01-01&dateTo=2022-10-31&fullText=Einbruch&page=1&orderBy=relevance,"Thalwil: Zwei falsche Polizisten verhaftet
                                    
                                    
                                    
                                        Medienmitteilung
                                        22.09.2022
                                    
                                    
                                    
                                    
                                    
                                        Die Kantonspolizei Zürich hat am Mittwochnachmittag (21.9.2022) in Thalwil zwei mutmassliche...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2022/09/220922m_thalwil_trickbetrueger.html,Thalwil: Zwei falsche Polizisten verhaftet,"Medienmitteilung
            22.09.2022","Am frühen Nachmittag meldete sich eine 67-jährige Frau bei der Kantonspolizei Zürich und gab an, dass sie derzeit mit einem Telefonbetrüger in Kontakt stehe. Dieser gebe sich als Polizist aus und verlange mit einer sogenannten Schockmeldung mehrere zehntausend Franken Bargeld. Sie sei angewiesen worden, das Geld an einen Übergabeort in Thalwil zu bringen."
1715677779-3,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2022-01-01&dateTo=2022-10-31&fullText=Einbruch&page=1&orderBy=relevance,"Effretikon: Kantonspolizei verhaftet drei mutmassliche Einbrecher
                                    
                                    
                                    
                                        Medienmitteilung
                                        21.09.2022
                                    
                                    
                                    
                                    
                                    
                                        Die Kantonspolizei Zürich hat in der Nacht auf Mittwoch (21.9.2022) in Effretikon (Gemeinde...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2022/09/220921f_effretikon.html,Effretikon: Kantonspolizei verhaftet drei mutmassliche Einbrecher,"Medienmitteilung
            21.09.2022","Nachdem bei der Kantonspolizei Zürich kurz vor zwei Uhr die Meldung einging, dass in Effretikon zwei junge Männer um parkierte Autos schleichen würden und versuchten die Fahrzeugtüren zu öffnen, rückten mehrere Patrouillen aus und fahndeten nach den beschriebenen Männer. Nach kurzer Zeit hielten die Einsatzkräfte zwei Männer an, die dem Signalement entsprachen und gerade Anstalten machten, ein gekipptes Fenster zu öffnen und in eine Wohnung einzusteigen. Sie wurden beide verhaftet."
1715677781-4,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2022-01-01&dateTo=2022-10-31&fullText=Einbruch&page=1&orderBy=relevance,"Uster: Fünf mutmassliche Einbrecher verhaftet
                                    
                                    
                                    
                                        Medienmitteilung
                                        25.07.2022
                                    
                                    
                                    
                                    
                                    
                                        Die Kantonspolizei Zürich hat am Dienstag (19.7.2022) in Uster fünf junge Männer verhaftet, die mutmasslich...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2022/07/220725k_uster_einbrecher_verhaftet.html,Uster: Fünf mutmassliche Einbrecher verhaftet,"Medienmitteilung
            25.07.2022","Polizeiliche Ermittlungen führten zu fünf jungen Männern, die zwischen Februar und Juni 2022 mutmasslich vier Mal in unterschiedlicher Konstellation in dasselbe Verkaufsgeschäft in Uster eingebrochen sind und dabei Deliktsgut im Gesamtwert von über zwanzigtausend Franken entwendet haben. Zwei Mal blieb es beim Versuch in dieselben Räumlichkeiten einzubrechen."
1715677783-5,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2022-01-01&dateTo=2022-10-31&fullText=Einbruch&page=1&orderBy=relevance,"Zürich 10: Drei Männer verhaftet
                                    
                                    
                                    
                                        Medienmitteilung
                                        20.07.2022
                                    
                                    
                                    
                                    
                                    
                                        Die Kantonspolizei Zürich verhaftete am Montag (18.04.2022) in einer Wohnung einen...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2022/07/220720_zuerich10_festnahmen.html,Zürich 10: Drei Männer verhaftet,"Medienmitteilung
            20.07.2022","Aufgrund von Hinweisen, wonach in einem Wohnquartier im Stadtkreis 10 mit Betäubungsmitteln gehandelt werden soll, überwachten Fahnder das bezeichnete Gebiet. Dabei beobachteten die Polizisten einen Mann beim Verlassen eines Wohnhauses. Die Kontrolle des 50 Jahre alten Libanesen führte eine kleine Menge Kokain zutage. Gestützt auf diese Sicherstellung erwirkten die Kantonspolizisten bei der Staatsanwaltschaft einen Hausdurchsuchungsbefehl für die verdächtige Wohnung. In der Wohnung befanden sich zwei Sudanesen im Alter von 54 und 35 Jahren. Während der Durchsuchung der Räumlichkeiten betrat ein 34-jähriger Ägypter die Wohnung. Dieser führte ein neuwertiges, hochpreisiges E-Bike, ein fremdes Portemonnaie sowie ein Firmenlaptop mit sich. Abklärungen ergaben, dass das E-Bike gleichentags in der Stadt Zürich entwendet worden war. Das Portemonnaie wurde ebenfalls am gleichen Morgen in Zürich aus einem Fahrzeug gestohlen und der Laptop wurde vor einigen Tagen bei einem Einbruchdiebstahl in eine Baustellenbaracke entwendet. Erste Ermittlungen ergaben, dass mutmasslich der jüngere Sudanese zusammen mit dem Ägypter die Vermögensdelikte begangen haben dürfte während der ältere Sudanese aus der Wohnung Kokain verkaufte."
1715677785-6,https://www.zh.ch/de/news-uebersicht.html?organisation=organisationen%253Akanton-zuerich%252Fsicherheitsdirektion%252Fkantonspolizei&dateFrom=2022-01-01&dateTo=2022-10-31&fullText=Einbruch&page=1&orderBy=relevance,"Geroldswil: Einbruch in Fahrradgeschäft
                                    
                                    
                                    
                                        Medienmitteilung
                                        24.08.2022
                                    
                                    
                                    
                                    
                                    
                                        In der Nacht auf Mittwoch (24.08.2022) haben unbekannte Täter einen Einbruchdiebstahl in ein...",https://www.zh.ch/de/news-uebersicht/medienmitteilungen/2022/08/220824x_geroldswil_einbruch.html,Geroldswil: Einbruch in Fahrradgeschäft,"Medienmitteilung
            24.08.2022","Kurz vor 3 Uhr ging bei der Kantonspolizei Zürich die Meldung ein, dass soeben in ein Velogeschäft eingebrochen werde. Beim Eintreffen der sofort ausgerückten Einsatzkräfte war der Einbruch bereits erfolgt und die Täter in unbekannte Richtung geflüchtet. Die Täter erbeuteten mehrere Zweiräder im Wert von über vierzigtausend Franken."
