Ausgangsjahr,Gemeinde_BFS_Nr,Gemeindename,Stadtkreis_BFS_Nr,Stadtkreis_Name,Gesetz_Nummer,Gesetz_Abk,Tatbestand,Straftaten_total,Straftaten_vollendet,Straftaten_versucht,Einwohner,Häufigkeitszahl
2022,157,Oetwil,,,311.0,StGB,Einschleichdiebstahl,4,4,0,4949.0,0.8
2022,157,Oetwil,,,311.0,StGB,Einbrüche insgesamt,12,11,1,4949.0,2.4
2022,246,Oetwil an der Limmat,,,311.0,StGB,Einbruchdiebstahl,9,4,5,2555.0,3.5
2022,246,Oetwil an der Limmat,,,311.0,StGB,Einschleichdiebstahl,1,1,0,2555.0,0.4
2022,246,Oetwil an der Limmat,,,311.0,StGB,Einbrüche insgesamt,10,5,5,2555.0,3.9
2022,66,Opfikon,,,311.0,StGB,Einbruchdiebstahl,50,30,20,21066.0,2.4
2022,66,Opfikon,,,311.0,StGB,Einschleichdiebstahl,15,15,0,21066.0,0.7
2022,66,Opfikon,,,311.0,StGB,Einbrüche insgesamt,65,45,20,21066.0,3.1
2022,37,Ossingen,,,311.0,StGB,Einbruchdiebstahl,2,1,1,1696.0,1.2
2022,37,Ossingen,,,311.0,StGB,Einschleichdiebstahl,3,1,2,1696.0,1.8
2022,37,Ossingen,,,311.0,StGB,Einbrüche insgesamt,5,2,3,1696.0,2.9
2022,94,Otelfingen,,,311.0,StGB,Einbruchdiebstahl,5,4,1,2933.0,1.7
2022,94,Otelfingen,,,311.0,StGB,Einschleichdiebstahl,4,3,1,2933.0,1.4
2022,94,Otelfingen,,,311.0,StGB,Einbrüche insgesamt,9,7,2,2933.0,3.1
2022,11,Ottenbach,,,311.0,StGB,Einbruchdiebstahl,11,7,4,2745.0,4.0
2022,11,Ottenbach,,,311.0,StGB,Einschleichdiebstahl,1,1,0,2745.0,0.4
2022,11,Ottenbach,,,311.0,StGB,Einbrüche insgesamt,12,8,4,2745.0,4.4
2022,224,Pfungen,,,311.0,StGB,Einbruchdiebstahl,19,16,3,3989.0,4.8
2022,224,Pfungen,,,311.0,StGB,Einschleichdiebstahl,13,13,0,3989.0,3.3
2022,224,Pfungen,,,311.0,StGB,Einbrüche insgesamt,32,29,3,3989.0,8.0
2022,177,Pfäffikon,,,311.0,StGB,Einbruchdiebstahl,19,9,10,12334.0,1.5
2022,177,Pfäffikon,,,311.0,StGB,Einschleichdiebstahl,4,2,2,12334.0,0.3
2022,177,Pfäffikon,,,311.0,StGB,Einbrüche insgesamt,23,11,12,12334.0,1.9
2022,67,Rafz,,,311.0,StGB,Einbruchdiebstahl,12,6,6,4676.0,2.6
2022,67,Rafz,,,311.0,StGB,Einschleichdiebstahl,5,5,0,4676.0,1.1
2022,67,Rafz,,,311.0,StGB,Einbrüche insgesamt,17,11,6,4676.0,3.6
2022,95,Regensberg,,,311.0,StGB,Einbruchdiebstahl,1,1,0,458.0,2.2
2022,95,Regensberg,,,311.0,StGB,Einschleichdiebstahl,0,0,0,458.0,0.0
2022,95,Regensberg,,,311.0,StGB,Einbrüche insgesamt,1,1,0,458.0,2.2
2022,96,Regensdorf,,,311.0,StGB,Einbruchdiebstahl,49,34,15,18543.0,2.6
2022,96,Regensdorf,,,311.0,StGB,Einschleichdiebstahl,15,14,1,18543.0,0.8
2022,96,Regensdorf,,,311.0,StGB,Einbrüche insgesamt,64,48,16,18543.0,3.5
2022,38,Rheinau,,,311.0,StGB,Einbruchdiebstahl,3,1,2,1297.0,2.3
2022,38,Rheinau,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1297.0,0.0
2022,38,Rheinau,,,311.0,StGB,Einbrüche insgesamt,3,1,2,1297.0,2.3
2022,138,Richterswil,,,311.0,StGB,Einbruchdiebstahl,31,24,7,13819.0,2.2
2022,138,Richterswil,,,311.0,StGB,Einschleichdiebstahl,6,4,2,13819.0,0.4
2022,138,Richterswil,,,311.0,StGB,Einbrüche insgesamt,37,28,9,13819.0,2.7
2022,225,Rickenbach,,,311.0,StGB,Einbruchdiebstahl,9,7,2,2791.0,3.2
2022,225,Rickenbach,,,311.0,StGB,Einschleichdiebstahl,2,2,0,2791.0,0.7
2022,225,Rickenbach,,,311.0,StGB,Einbrüche insgesamt,11,9,2,2791.0,3.9
2022,12,Rifferswil,,,311.0,StGB,Einbruchdiebstahl,1,1,0,1150.0,0.9
2022,12,Rifferswil,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1150.0,0.0
2022,12,Rifferswil,,,311.0,StGB,Einbrüche insgesamt,1,1,0,1150.0,0.9
2022,68,Rorbas,,,311.0,StGB,Einbruchdiebstahl,0,0,0,2903.0,0.0
2022,68,Rorbas,,,311.0,StGB,Einschleichdiebstahl,4,3,1,2903.0,1.4
2022,68,Rorbas,,,311.0,StGB,Einbrüche insgesamt,4,3,1,2903.0,1.4
2022,178,Russikon,,,311.0,StGB,Einbruchdiebstahl,4,1,3,4457.0,0.9
2022,178,Russikon,,,311.0,StGB,Einschleichdiebstahl,6,6,0,4457.0,1.3
2022,178,Russikon,,,311.0,StGB,Einbrüche insgesamt,10,7,3,4457.0,2.2
2022,97,Rümlang,,,311.0,StGB,Einbruchdiebstahl,18,7,11,8296.0,2.2
2022,97,Rümlang,,,311.0,StGB,Einschleichdiebstahl,8,8,0,8296.0,1.0
2022,97,Rümlang,,,311.0,StGB,Einbrüche insgesamt,26,15,11,8296.0,3.1
2022,139,Rüschlikon,,,311.0,StGB,Einbruchdiebstahl,29,19,10,6149.0,4.7
2022,139,Rüschlikon,,,311.0,StGB,Einschleichdiebstahl,6,5,1,6149.0,1.0
2022,139,Rüschlikon,,,311.0,StGB,Einbrüche insgesamt,35,24,11,6149.0,5.7
2022,118,Rüti,,,311.0,StGB,Einbruchdiebstahl,21,13,8,12641.0,1.7
2022,118,Rüti,,,311.0,StGB,Einschleichdiebstahl,9,9,0,12641.0,0.7
2022,118,Rüti,,,311.0,StGB,Einbrüche insgesamt,30,22,8,12641.0,2.4
2022,226,Schlatt,,,311.0,StGB,Einbruchdiebstahl,0,0,0,768.0,0.0
2022,226,Schlatt,,,311.0,StGB,Einschleichdiebstahl,0,0,0,768.0,0.0
2022,226,Schlatt,,,311.0,StGB,Einbrüche insgesamt,0,0,0,768.0,0.0
2022,98,Schleinikon,,,311.0,StGB,Einbruchdiebstahl,0,0,0,858.0,0.0
2022,98,Schleinikon,,,311.0,StGB,Einschleichdiebstahl,0,0,0,858.0,0.0
2022,98,Schleinikon,,,311.0,StGB,Einbrüche insgesamt,0,0,0,858.0,0.0
2022,247,Schlieren,,,311.0,StGB,Einbruchdiebstahl,94,48,46,19941.0,4.7
2022,247,Schlieren,,,311.0,StGB,Einschleichdiebstahl,32,27,5,19941.0,1.6
2022,247,Schlieren,,,311.0,StGB,Einbrüche insgesamt,126,75,51,19941.0,6.3
2022,197,Schwerzenbach,,,311.0,StGB,Einbruchdiebstahl,15,11,4,5135.0,2.9
2022,197,Schwerzenbach,,,311.0,StGB,Einschleichdiebstahl,4,3,1,5135.0,0.8
2022,197,Schwerzenbach,,,311.0,StGB,Einbrüche insgesamt,19,14,5,5135.0,3.7
2022,99,Schöfflisdorf,,,311.0,StGB,Einbruchdiebstahl,5,2,3,1374.0,3.6
2022,99,Schöfflisdorf,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1374.0,0.7
2022,99,Schöfflisdorf,,,311.0,StGB,Einbrüche insgesamt,6,3,3,1374.0,4.4
2022,119,Seegräben,,,311.0,StGB,Einbruchdiebstahl,1,0,1,1429.0,0.7
2022,119,Seegräben,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1429.0,0.7
2022,119,Seegräben,,,311.0,StGB,Einbrüche insgesamt,2,1,1,1429.0,1.4
2022,227,Seuzach,,,311.0,StGB,Einbruchdiebstahl,17,10,7,7630.0,2.2
2022,227,Seuzach,,,311.0,StGB,Einschleichdiebstahl,14,13,1,7630.0,1.8
2022,227,Seuzach,,,311.0,StGB,Einbrüche insgesamt,31,23,8,7630.0,4.1
2022,100,Stadel,,,311.0,StGB,Einbruchdiebstahl,5,2,3,2361.0,2.1
2022,100,Stadel,,,311.0,StGB,Einschleichdiebstahl,1,1,0,2361.0,0.4
2022,100,Stadel,,,311.0,StGB,Einbrüche insgesamt,6,3,3,2361.0,2.5
2022,13,Stallikon,,,311.0,StGB,Einbruchdiebstahl,1,1,0,3825.0,0.3
2022,13,Stallikon,,,311.0,StGB,Einschleichdiebstahl,2,2,0,3825.0,0.5
2022,13,Stallikon,,,311.0,StGB,Einbrüche insgesamt,3,3,0,3825.0,0.8
2022,292,Stammheim,,,311.0,StGB,Einbruchdiebstahl,1,1,0,2861.0,0.3
2022,292,Stammheim,,,311.0,StGB,Einschleichdiebstahl,2,2,0,2861.0,0.7
2022,292,Stammheim,,,311.0,StGB,Einbrüche insgesamt,3,3,0,2861.0,1.0
2022,101,Steinmaur,,,311.0,StGB,Einbruchdiebstahl,15,11,4,3617.0,4.1
2022,101,Steinmaur,,,311.0,StGB,Einschleichdiebstahl,6,6,0,3617.0,1.7
2022,101,Steinmaur,,,311.0,StGB,Einbrüche insgesamt,21,17,4,3617.0,5.8
2022,158,Stäfa,,,311.0,StGB,Einbruchdiebstahl,20,14,6,14799.0,1.4
2022,158,Stäfa,,,311.0,StGB,Einschleichdiebstahl,6,6,0,14799.0,0.4
2022,158,Stäfa,,,311.0,StGB,Einbrüche insgesamt,26,20,6,14799.0,1.8
2022,39,Thalheim,,,311.0,StGB,Einbruchdiebstahl,3,2,1,973.0,3.1
2022,39,Thalheim,,,311.0,StGB,Einschleichdiebstahl,1,1,0,973.0,1.0
2022,39,Thalheim,,,311.0,StGB,Einbrüche insgesamt,4,3,1,973.0,4.1
2022,141,Thalwil,,,311.0,StGB,Einbruchdiebstahl,73,39,34,18541.0,3.9
2022,141,Thalwil,,,311.0,StGB,Einschleichdiebstahl,20,18,2,18541.0,1.1
2022,141,Thalwil,,,311.0,StGB,Einbrüche insgesamt,93,57,36,18541.0,5.0
2022,41,Truttikon,,,311.0,StGB,Einbruchdiebstahl,0,0,0,451.0,0.0
2022,41,Truttikon,,,311.0,StGB,Einschleichdiebstahl,0,0,0,451.0,0.0
2022,41,Truttikon,,,311.0,StGB,Einbrüche insgesamt,0,0,0,451.0,0.0
2022,40,Trüllikon,,,311.0,StGB,Einbruchdiebstahl,2,0,2,1060.0,1.9
2022,40,Trüllikon,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1060.0,0.0
2022,40,Trüllikon,,,311.0,StGB,Einbrüche insgesamt,2,0,2,1060.0,1.9
2022,228,Turbenthal,,,311.0,StGB,Einbruchdiebstahl,7,1,6,5052.0,1.4
2022,228,Turbenthal,,,311.0,StGB,Einschleichdiebstahl,7,5,2,5052.0,1.4
2022,228,Turbenthal,,,311.0,StGB,Einbrüche insgesamt,14,6,8,5052.0,2.8
2022,159,Uetikon,,,311.0,StGB,Einbruchdiebstahl,14,9,5,6305.0,2.2
2022,159,Uetikon,,,311.0,StGB,Einschleichdiebstahl,3,3,0,6305.0,0.5
2022,159,Uetikon,,,311.0,StGB,Einbrüche insgesamt,17,12,5,6305.0,2.7
2022,248,Uitikon,,,311.0,StGB,Einbruchdiebstahl,46,20,26,5030.0,9.1
2022,248,Uitikon,,,311.0,StGB,Einschleichdiebstahl,7,7,0,5030.0,1.4
2022,248,Uitikon,,,311.0,StGB,Einbrüche insgesamt,53,27,26,5030.0,10.5
2022,249,Unterengstringen,,,311.0,StGB,Einbruchdiebstahl,15,9,6,4116.0,3.6
2022,249,Unterengstringen,,,311.0,StGB,Einschleichdiebstahl,5,2,3,4116.0,1.2
2022,249,Unterengstringen,,,311.0,StGB,Einbrüche insgesamt,20,11,9,4116.0,4.9
2022,250,Urdorf,,,311.0,StGB,Einbruchdiebstahl,40,15,25,10222.0,3.9
2022,250,Urdorf,,,311.0,StGB,Einschleichdiebstahl,9,8,1,10222.0,0.9
2022,250,Urdorf,,,311.0,StGB,Einbrüche insgesamt,49,23,26,10222.0,4.8
2022,198,Uster,,,311.0,StGB,Einbruchdiebstahl,100,48,52,35529.0,2.8
2022,198,Uster,,,311.0,StGB,Einschleichdiebstahl,37,29,8,35529.0,1.0
2022,198,Uster,,,311.0,StGB,Einbrüche insgesamt,137,77,60,35529.0,3.9
2022,43,Volken,,,311.0,StGB,Einbruchdiebstahl,0,0,0,392.0,0.0
2022,43,Volken,,,311.0,StGB,Einschleichdiebstahl,0,0,0,392.0,0.0
2022,43,Volken,,,311.0,StGB,Einbrüche insgesamt,0,0,0,392.0,0.0
2022,199,Volketswil,,,311.0,StGB,Einbruchdiebstahl,44,29,15,19119.0,2.3
2022,199,Volketswil,,,311.0,StGB,Einschleichdiebstahl,6,6,0,19119.0,0.3
2022,199,Volketswil,,,311.0,StGB,Einbrüche insgesamt,50,35,15,19119.0,2.6
2022,120,Wald,,,311.0,StGB,Einbruchdiebstahl,8,4,4,10290.0,0.8
2022,120,Wald,,,311.0,StGB,Einschleichdiebstahl,7,7,0,10290.0,0.7
2022,120,Wald,,,311.0,StGB,Einbrüche insgesamt,15,11,4,10290.0,1.5
2022,69,Wallisellen,,,311.0,StGB,Einbruchdiebstahl,30,17,13,17280.0,1.7
2022,69,Wallisellen,,,311.0,StGB,Einschleichdiebstahl,22,14,8,17280.0,1.3
2022,69,Wallisellen,,,311.0,StGB,Einbrüche insgesamt,52,31,21,17280.0,3.0
2022,200,Wangen-Brüttisellen,,,311.0,StGB,Einbruchdiebstahl,15,10,5,7977.0,1.9
2022,200,Wangen-Brüttisellen,,,311.0,StGB,Einschleichdiebstahl,6,5,1,7977.0,0.8
2022,200,Wangen-Brüttisellen,,,311.0,StGB,Einbrüche insgesamt,21,15,6,7977.0,2.6
2022,70,Wasterkingen,,,311.0,StGB,Einbruchdiebstahl,0,0,0,586.0,0.0
2022,70,Wasterkingen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,586.0,0.0
2022,70,Wasterkingen,,,311.0,StGB,Einbrüche insgesamt,0,0,0,586.0,0.0
2022,102,Weiach,,,311.0,StGB,Einbruchdiebstahl,1,0,1,2049.0,0.5
2022,102,Weiach,,,311.0,StGB,Einschleichdiebstahl,2,2,0,2049.0,1.0
2022,102,Weiach,,,311.0,StGB,Einbrüche insgesamt,3,2,1,2049.0,1.5
2022,251,Weiningen,,,311.0,StGB,Einbruchdiebstahl,27,16,11,4863.0,5.6
2022,251,Weiningen,,,311.0,StGB,Einschleichdiebstahl,3,3,0,4863.0,0.6
2022,251,Weiningen,,,311.0,StGB,Einbrüche insgesamt,30,19,11,4863.0,6.2
2022,180,Weisslingen,,,311.0,StGB,Einbruchdiebstahl,6,4,2,3440.0,1.7
2022,180,Weisslingen,,,311.0,StGB,Einschleichdiebstahl,1,1,0,3440.0,0.3
2022,180,Weisslingen,,,311.0,StGB,Einbrüche insgesamt,7,5,2,3440.0,2.0
2022,14,Wettswil,,,311.0,StGB,Einbruchdiebstahl,16,7,9,5288.0,3.0
2022,14,Wettswil,,,311.0,StGB,Einschleichdiebstahl,4,4,0,5288.0,0.8
2022,14,Wettswil,,,311.0,StGB,Einbrüche insgesamt,20,11,9,5288.0,3.8
2022,121,Wetzikon,,,311.0,StGB,Einbruchdiebstahl,39,26,13,25470.0,1.5
2022,121,Wetzikon,,,311.0,StGB,Einschleichdiebstahl,18,18,0,25470.0,0.7
2022,121,Wetzikon,,,311.0,StGB,Einbrüche insgesamt,57,44,13,25470.0,2.2
2022,298,Wiesendangen,,,311.0,StGB,Einbruchdiebstahl,20,10,10,6647.0,3.0
2022,298,Wiesendangen,,,311.0,StGB,Einschleichdiebstahl,8,8,0,6647.0,1.2
2022,298,Wiesendangen,,,311.0,StGB,Einbrüche insgesamt,28,18,10,6647.0,4.2
2022,71,Wil,,,311.0,StGB,Einbruchdiebstahl,2,0,2,1515.0,1.3
2022,71,Wil,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1515.0,0.0
2022,71,Wil,,,311.0,StGB,Einbrüche insgesamt,2,0,2,1515.0,1.3
2022,181,Wila,,,311.0,StGB,Einbruchdiebstahl,4,1,3,2015.0,2.0
2022,181,Wila,,,311.0,StGB,Einschleichdiebstahl,0,0,0,2015.0,0.0
2022,181,Wila,,,311.0,StGB,Einbrüche insgesamt,4,1,3,2015.0,2.0
2022,182,Wildberg,,,311.0,StGB,Einbruchdiebstahl,1,1,0,1021.0,1.0
2022,182,Wildberg,,,311.0,StGB,Einschleichdiebstahl,4,4,0,1021.0,3.9
2022,182,Wildberg,,,311.0,StGB,Einbrüche insgesamt,5,5,0,1021.0,4.9
2022,72,Winkel,,,311.0,StGB,Einbruchdiebstahl,9,4,5,4841.0,1.9
2022,72,Winkel,,,311.0,StGB,Einschleichdiebstahl,5,5,0,4841.0,1.0
2022,72,Winkel,,,311.0,StGB,Einbrüche insgesamt,14,9,5,4841.0,2.9
2022,230,Winterthur,,,311.0,StGB,Einbruchdiebstahl,476,249,227,115129.0,4.1
2022,230,Winterthur,,,311.0,StGB,Einschleichdiebstahl,207,178,29,115129.0,1.8
2022,230,Winterthur,,,311.0,StGB,Einbrüche insgesamt,683,427,256,115129.0,5.9
2022,293,Wädenswil,,,311.0,StGB,Einbruchdiebstahl,78,56,22,24952.0,3.1
2022,293,Wädenswil,,,311.0,StGB,Einschleichdiebstahl,11,11,0,24952.0,0.4
2022,293,Wädenswil,,,311.0,StGB,Einbrüche insgesamt,89,67,22,24952.0,3.6
2022,231,Zell,,,311.0,StGB,Einbruchdiebstahl,11,8,3,6445.0,1.7
2022,231,Zell,,,311.0,StGB,Einschleichdiebstahl,14,12,2,6445.0,2.2
2022,231,Zell,,,311.0,StGB,Einbrüche insgesamt,25,20,5,6445.0,3.9
2022,161,Zollikon,,,311.0,StGB,Einbruchdiebstahl,60,30,30,13374.0,4.5
2022,161,Zollikon,,,311.0,StGB,Einschleichdiebstahl,22,16,6,13374.0,1.6
2022,161,Zollikon,,,311.0,StGB,Einbrüche insgesamt,82,46,36,13374.0,6.1
2022,160,Zumikon,,,311.0,StGB,Einbruchdiebstahl,39,21,18,5587.0,7.0
2022,160,Zumikon,,,311.0,StGB,Einschleichdiebstahl,10,10,0,5587.0,1.8
2022,160,Zumikon,,,311.0,StGB,Einbrüche insgesamt,49,31,18,5587.0,8.8
2022,261,Zürich,2610001.0,Kreis 1,311.0,StGB,Einbruchdiebstahl,95,52,43,5411.0,17.6
2022,261,Zürich,2610001.0,Kreis 1,311.0,StGB,Einschleichdiebstahl,58,52,6,5411.0,10.7
2022,261,Zürich,2610001.0,Kreis 1,311.0,StGB,Einbrüche insgesamt,153,104,49,5411.0,28.3
2022,261,Zürich,2610002.0,Kreis 2,311.0,StGB,Einbruchdiebstahl,206,136,70,35494.0,5.8
2022,261,Zürich,2610002.0,Kreis 2,311.0,StGB,Einschleichdiebstahl,45,38,7,35494.0,1.3
2022,261,Zürich,2610002.0,Kreis 2,311.0,StGB,Einbrüche insgesamt,251,174,77,35494.0,7.1
2022,261,Zürich,2610003.0,Kreis 3,311.0,StGB,Einbruchdiebstahl,231,170,61,48865.0,4.7
2022,261,Zürich,2610003.0,Kreis 3,311.0,StGB,Einschleichdiebstahl,73,70,3,48865.0,1.5
2022,261,Zürich,2610003.0,Kreis 3,311.0,StGB,Einbrüche insgesamt,304,240,64,48865.0,6.2
2022,261,Zürich,2610004.0,Kreis 4,311.0,StGB,Einbruchdiebstahl,223,175,48,27765.0,8.0
2022,261,Zürich,2610004.0,Kreis 4,311.0,StGB,Einschleichdiebstahl,80,72,8,27765.0,2.9
2022,261,Zürich,2610004.0,Kreis 4,311.0,StGB,Einbrüche insgesamt,303,247,56,27765.0,10.9
2022,261,Zürich,2610005.0,Kreis 5,311.0,StGB,Einbruchdiebstahl,107,80,27,15331.0,7.0
2022,261,Zürich,2610005.0,Kreis 5,311.0,StGB,Einschleichdiebstahl,87,79,8,15331.0,5.7
2022,261,Zürich,2610005.0,Kreis 5,311.0,StGB,Einbrüche insgesamt,194,159,35,15331.0,12.7
2022,261,Zürich,2610006.0,Kreis 6,311.0,StGB,Einbruchdiebstahl,165,102,63,33665.0,4.9
2022,261,Zürich,2610006.0,Kreis 6,311.0,StGB,Einschleichdiebstahl,56,51,5,33665.0,1.7
2022,261,Zürich,2610006.0,Kreis 6,311.0,StGB,Einbrüche insgesamt,221,153,68,33665.0,6.6
2022,261,Zürich,2610007.0,Kreis 7,311.0,StGB,Einbruchdiebstahl,141,85,56,37662.0,3.7
2022,261,Zürich,2610007.0,Kreis 7,311.0,StGB,Einschleichdiebstahl,43,31,12,37662.0,1.1
2022,261,Zürich,2610007.0,Kreis 7,311.0,StGB,Einbrüche insgesamt,184,116,68,37662.0,4.9
2022,261,Zürich,2610008.0,Kreis 8,311.0,StGB,Einbruchdiebstahl,69,46,23,17152.0,4.0
2022,261,Zürich,2610008.0,Kreis 8,311.0,StGB,Einschleichdiebstahl,38,34,4,17152.0,2.2
2022,261,Zürich,2610008.0,Kreis 8,311.0,StGB,Einbrüche insgesamt,107,80,27,17152.0,6.2
2022,261,Zürich,2610009.0,Kreis 9,311.0,StGB,Einbruchdiebstahl,259,192,67,55824.0,4.6
2022,261,Zürich,2610009.0,Kreis 9,311.0,StGB,Einschleichdiebstahl,91,82,9,55824.0,1.6
2022,261,Zürich,2610009.0,Kreis 9,311.0,StGB,Einbrüche insgesamt,350,274,76,55824.0,6.3
2022,261,Zürich,2610010.0,Kreis 10,311.0,StGB,Einbruchdiebstahl,145,89,56,39719.0,3.7
2022,261,Zürich,2610010.0,Kreis 10,311.0,StGB,Einschleichdiebstahl,35,31,4,39719.0,0.9
2022,261,Zürich,2610010.0,Kreis 10,311.0,StGB,Einbrüche insgesamt,180,120,60,39719.0,4.5
2022,261,Zürich,2610011.0,Kreis 11,311.0,StGB,Einbruchdiebstahl,313,215,98,73223.0,4.3
2022,261,Zürich,2610011.0,Kreis 11,311.0,StGB,Einschleichdiebstahl,87,76,11,73223.0,1.2
2022,261,Zürich,2610011.0,Kreis 11,311.0,StGB,Einbrüche insgesamt,400,291,109,73223.0,5.5
2022,261,Zürich,2610012.0,Kreis 12,311.0,StGB,Einbruchdiebstahl,89,59,30,31402.0,2.8
2022,261,Zürich,2610012.0,Kreis 12,311.0,StGB,Einschleichdiebstahl,25,22,3,31402.0,0.8
2022,261,Zürich,2610012.0,Kreis 12,311.0,StGB,Einbrüche insgesamt,114,81,33,31402.0,3.6
2022,261,Zürich,,unbekannt,311.0,StGB,Einbruchdiebstahl,1,1,0,1680.0,
2022,261,Zürich,,unbekannt,311.0,StGB,Einschleichdiebstahl,1,1,0,1680.0,
2022,261,Zürich,,unbekannt,311.0,StGB,Einbrüche insgesamt,2,2,0,1680.0,
2022,7601,unbekannt ZH,,,311.0,StGB,Einbruchdiebstahl,4,4,0,,
2022,7601,unbekannt ZH,,,311.0,StGB,Einschleichdiebstahl,0,0,0,,
2022,7601,unbekannt ZH,,,311.0,StGB,Einbrüche insgesamt,4,4,0,,
2023,131,Adliswil,,,311.0,StGB,Einbruchdiebstahl,51,40,11,19243.0,2.7
2023,131,Adliswil,,,311.0,StGB,Einschleichdiebstahl,9,9,0,19243.0,0.5
2023,131,Adliswil,,,311.0,StGB,Einbrüche insgesamt,60,49,11,19243.0,3.1
2023,241,Aesch,,,311.0,StGB,Einbruchdiebstahl,5,2,3,1672.0,3.0
2023,241,Aesch,,,311.0,StGB,Einschleichdiebstahl,2,0,2,1672.0,1.2
2023,241,Aesch,,,311.0,StGB,Einbrüche insgesamt,7,2,5,1672.0,4.2
2023,1,Aeugst,,,311.0,StGB,Einbruchdiebstahl,4,1,3,1991.0,2.0
2023,1,Aeugst,,,311.0,StGB,Einschleichdiebstahl,3,3,0,1991.0,1.5
2023,1,Aeugst,,,311.0,StGB,Einbrüche insgesamt,7,4,3,1991.0,3.5
2023,2,Affoltern,,,311.0,StGB,Einbruchdiebstahl,41,27,14,12588.0,3.3
2023,2,Affoltern,,,311.0,StGB,Einschleichdiebstahl,13,12,1,12588.0,1.0
2023,2,Affoltern,,,311.0,StGB,Einbrüche insgesamt,54,39,15,12588.0,4.3
2023,211,Altikon,,,311.0,StGB,Einbruchdiebstahl,1,1,0,729.0,1.4
2023,211,Altikon,,,311.0,StGB,Einschleichdiebstahl,0,0,0,729.0,0.0
2023,211,Altikon,,,311.0,StGB,Einbrüche insgesamt,1,1,0,729.0,1.4
2023,291,Andelfingen,,,311.0,StGB,Einbruchdiebstahl,7,3,4,3431.0,2.0
2023,291,Andelfingen,,,311.0,StGB,Einschleichdiebstahl,5,5,0,3431.0,1.5
2023,291,Andelfingen,,,311.0,StGB,Einbrüche insgesamt,12,8,4,3431.0,3.5
2023,51,Bachenbülach,,,311.0,StGB,Einbruchdiebstahl,9,6,3,4208.0,2.1
2023,51,Bachenbülach,,,311.0,StGB,Einschleichdiebstahl,5,5,0,4208.0,1.2
2023,51,Bachenbülach,,,311.0,StGB,Einbrüche insgesamt,14,11,3,4208.0,3.3
2023,81,Bachs,,,311.0,StGB,Einbruchdiebstahl,1,1,0,636.0,1.6
2023,81,Bachs,,,311.0,StGB,Einschleichdiebstahl,1,1,0,636.0,1.6
2023,81,Bachs,,,311.0,StGB,Einbrüche insgesamt,2,2,0,636.0,3.1
2023,52,Bassersdorf,,,311.0,StGB,Einbruchdiebstahl,35,14,21,12062.0,2.9
2023,52,Bassersdorf,,,311.0,StGB,Einschleichdiebstahl,9,7,2,12062.0,0.7
2023,52,Bassersdorf,,,311.0,StGB,Einbrüche insgesamt,44,21,23,12062.0,3.6
2023,297,Bauma,,,311.0,StGB,Einbruchdiebstahl,4,2,2,4924.0,0.8
2023,297,Bauma,,,311.0,StGB,Einschleichdiebstahl,5,5,0,4924.0,1.0
2023,297,Bauma,,,311.0,StGB,Einbrüche insgesamt,9,7,2,4924.0,1.8
2023,22,Benken,,,311.0,StGB,Einbruchdiebstahl,2,1,1,847.0,2.4
2023,22,Benken,,,311.0,StGB,Einschleichdiebstahl,0,0,0,847.0,0.0
2023,22,Benken,,,311.0,StGB,Einbrüche insgesamt,2,1,1,847.0,2.4
2023,23,Berg,,,311.0,StGB,Einbruchdiebstahl,1,1,0,592.0,1.7
2023,23,Berg,,,311.0,StGB,Einschleichdiebstahl,0,0,0,592.0,0.0
2023,23,Berg,,,311.0,StGB,Einbrüche insgesamt,1,1,0,592.0,1.7
2023,242,Birmensdorf,,,311.0,StGB,Einbruchdiebstahl,30,18,12,7057.0,4.3
2023,242,Birmensdorf,,,311.0,StGB,Einschleichdiebstahl,8,8,0,7057.0,1.1
2023,242,Birmensdorf,,,311.0,StGB,Einbrüche insgesamt,38,26,12,7057.0,5.4
2023,3,Bonstetten,,,311.0,StGB,Einbruchdiebstahl,11,8,3,5624.0,2.0
2023,3,Bonstetten,,,311.0,StGB,Einschleichdiebstahl,0,0,0,5624.0,0.0
2023,3,Bonstetten,,,311.0,StGB,Einbrüche insgesamt,11,8,3,5624.0,2.0
2023,82,Boppelsen,,,311.0,StGB,Einbruchdiebstahl,0,0,0,1454.0,0.0
2023,82,Boppelsen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1454.0,0.0
2023,82,Boppelsen,,,311.0,StGB,Einbrüche insgesamt,0,0,0,1454.0,0.0
2023,213,Brütten,,,311.0,StGB,Einbruchdiebstahl,8,5,3,2161.0,3.7
2023,213,Brütten,,,311.0,StGB,Einschleichdiebstahl,4,3,1,2161.0,1.9
2023,213,Brütten,,,311.0,StGB,Einbrüche insgesamt,12,8,4,2161.0,5.6
2023,112,Bubikon,,,311.0,StGB,Einbruchdiebstahl,13,8,5,7496.0,1.7
2023,112,Bubikon,,,311.0,StGB,Einschleichdiebstahl,6,5,1,7496.0,0.8
